SMILES,Solubility
Cc1cccc(Nc2ccccc2C(O)=O)c1C,-4.0815
NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,-4.5296
NC1=CC=C(S(=O)(=O)N=C2CC=CN2)C=C1,-1.69
CCCCCCC(CCC)(CCC)C(=O)NO,-2.82
O=[Ca],-1.7683268794999998
CCCCCOC(=O)C1=C(C(=O)OCCCCC)C=CC=C1,-3.49
CCC[C@H]1CCCCN1,-0.8493
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=C(C=C3)[N+](=O)[O-],-4.96
ClC1=C(Cl)C(=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1)Cl,-10.6
C1C(O)CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.4
CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.33
CCCCCC(C)C,-5.08
O=S(=O)(Nc(nccc1)c1)c(ccc(N)c2)c2,-2.7
CCCCCOC(=O)c1ccc(N)cc1,-3.3499
CC(CC(C)(C(O)=O)C(O)=O)C(O)=O,-0.1086
CCC(Cl)[N+]([O-])=O,-1.1887
OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2,-3.0074
C1CCCCCCC1,-4.1524
CC(=O)c1ccc(O)cc1,-1.1383824511
CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,-3.6433442829
OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O,-1.4481
Cc1cccc2ccccc12,-3.7413
CCN1C(=O)N(C)c2ncn(C)c2C1=O,-0.7190000000000001
Cc1cc(ccc1N[S](=O)(=O)C(F)(F)F)[S](=O)(=O)c2ccccc2,-3.8009
CCOC(=O)[C@H](Cc1ccccc1)NC(C)=O,-1.7557
Cc1ccc2cccc(O)c2n1,-1.7306186153
CCCCCCCCCCCC(=O)N(CCCC)CCCC,-7.016412076799999
CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3c4cc(ccc4ccc3[S](O)(=O)=O)[S](O)(=O)=O,-0.6984761494
Cc1ccc(O)c(c1)n2nc3ccccc3n2,-5.3526667277
ClC1=CC(=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2)Cl)Cl,-6.96
CCCCCCCBr,-4.431
O=C1C=CC(=O)N1c2ccc(Cc3ccc(cc3)N4C(=O)C=CC4=O)cc2,-5.9980085438
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,-6.69
OC(=O)COC1=C(Cl)C=CC(=C1)Cl,-2.62
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.5511481213
CN(C)C(=O)Nc1cc(on1)C(C)(C)C,-2.4272
FC(F)=C(F)Cl,-2.1609542979
N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.4507
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.79
CCOCCOCCOCCO,0.7490000000000001
[N-]=[N+]=C1C=Cc2c(cccc2[S](=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(O[S](=O)(=O)c5cccc6C(=O)C(C=Cc56)=[N+]=[N-])c3O[S](=O)(=O)c7cccc8C(=O)C(C=Cc78)=[N+]=[N-])C1=O,-6.820895006900001
COC(=O)\C(=C\C1=CC=CC=C1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-4.57
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1)Cl,-8.49
Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-2.3213
NC(Cc1sccc1)C(O)=O,-0.8356
CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCC=NN5C(=O)C6CCC=NN6C1=O,-4.04
CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(=C4)Cl)[N]12,-4.13
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-4.4289
CCC1CO1,0.080542298
CCOC(=O)C(C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,-5.6042
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292
ClC1=CC=C(Cl)C(=C1)OC2=C(Cl)C=C(Cl)C(=C2)Cl,-7.56
CCCCO[P](=O)(OCCCC)OCCCCOCC,-2.6468
C[P](=O)(Oc1ccccc1)Oc2ccccc2,-2.2017086736
COC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,-2.75
CCCCN1C(=O)N(C)c2ncn(C)c2C1=O,-1.6252
CO[P]1(=S)OCc2ccccc2O1,-3.5714
CCCCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-3.4
CCC(NC=O)C(O)=O,-0.5918
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Cl)C=C2)S1,-2.01
CC(=O)OC1C(C)(C)C2CCC1(C)C2,-3.8745968837
Brc1ccc(cc1)c2ccccc2,-5.5526
CN[S](=O)(=O)c1cc(OC)c(N)cc1C,-2.5769433589
CN(N=O)C(C)=O,-0.7684
ClCCCCl,-1.6137
OC(=O)C(S)CS,-0.2374
CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,-4.5746
CCCCC1=CC2=C(C=C1)C=C3C=CC4=C(C=CC=C4)C3=C2,-7.52
NC(Cc1[nH]cnc1)C(O)=O,-0.5314
CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC=C2[N+]([O-])=O)[S](N)(=O)=O,-2.79
CCOC(=O)c1nn(c2ccc(OC)cc2)c3C(=O)N(CCc13)c4ccc(cc4)[N+]([O-])=O,-6.6187193264
CCC1CCCCC1,-4.2507
CC1=NN(C(=N)C1)c2cccc(c2)[S](O)(=O)=O,-1.1387882185
CCCCCCCCCCOC(=O)c1cccnc1,-3.1901
CCC1(CO)COCOC1,0.8350942171
CC1CC(O)CC(C)(C)C1,-1.9916598479
C=C1OC(=O)C=C1,-0.9827
NCCCCCCNCCCCCCCCCCC(O)=O,-2.3017
CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc2scc(n2)c3ccccc3,-4.8472795348
COC1=NC(=NC(=N1)NC(=O)N[S](=O)(=O)C2=CC=CC=C2Cl)C,-1.71
O1C(C)C(O)C(N)C(O)C1OC2C=CC=CC=CC=CCC(C)OC(=O)C=CC(O3)C3CC(O)CC4(O)OC(C(C(=O)O)C(O)C4)C2,-3.21
CC(C)(NC(=O)C1=CC=CC=C1)C(=O)O,-0.76
CCCCC(CC)COCC1CO1,-3.1148651615
NC1=[N+]([O-])C(=NC(=C1)N2CCCCC2)N,-1.94
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484
OC1=CC=C(F)C=C1,-0.21
CN1CCN(C)CC1,0.9423643206
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,-4.1097
CCCCC(O)CN(\N=C/c1oc(cc1)[N+]([O-])=O)C(N)=O,-3.5716
CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-4.2803415835
NC1=NN=C(C2=CC=C(O)C=C2)O1,-0.77
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.107
CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.56
Clc1ccc2ccc(Cl)cc2c1,-5.9217
CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2,-1.99
NCCC1=C[NH]C2=C1C=CC=C2,-3.3
CC(CCC=C(C)C)C=O,-2.4478585415
COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=CC=C3,-3.88
CCOC(=O)c1[nH]c(C)cc1C,-2.6212
CC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.63
Oc1ccccc1c2ccccc2,-2.5067117536000003
CCO[P](=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.9521
CCCCCOC(=O)CCCC,-3.6244813037
CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,-2.56
CC/C=C/CCOC(=O)c1ccccc1O,-4.6439814041
CCC(N)CO,1.0499
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.2653422506
CC(=O)C(N=Nc1ccccc1OCCOc2ccccc2N=NC(C(C)=O)C(=O)Nc3ccc4NC(=O)Nc4c3)C(=O)Nc5ccc6NC(=O)Nc6c5,-7.634485568300001
NC(=O)CC1=CC=C(C2=CC=CC=C2)C=C1,-3.33
c1ccc(cc1)N=Nc2ccccc2,-4.4544
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4,-1.0591609316
CC[S](=O)(=O)CI,-0.9714
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccccc3,-4.1183
OC(=O)CF,1.1077
NCC(=O)NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.29
CC(C)C1(O)CCN2CC3C4=C(CCC5=C3C(=CC=C5)C2C1)C=CC=C4,-3.81
CCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.83
Clc1cc(Cl)cc(c1)c2ccccc2Cl,-6.2999
Nc1nc(N)nc(Cl)n1,-2.3849
O[P](O)(=O)O[C@H]1[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H]1O[P](O)(O)=O,0.1804
c1cc(ccn1)c2ccncc2,-1.5376
O[C@@H](C(O)=O)c1ccccc1Cl,-0.4390279004999999
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-6.8995
CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC,-7.057520046900001
CCCCCCCCOC(=O)c1cccnc1,-3.0929
CCCCCCCCCCCCN(C)C,-4.4261227438
Oc1ccc(cc1)c2ccc(O)cc2,-3.7423730992
CCCCCl,-2.03
OCCNc1ccccc1[N+]([O-])=O,-1.9933265855
Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,-7.9663
CC(C)(C)c1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-5.0774
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O,-2.7785
NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O,-0.37
CCN(CC)C(=O)n1cnc(n1)[S](=O)(=O)c2c(C)cc(C)cc2C,-5.1467
O=C(O)C(NCCCCCNC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,-2.02
CCCCCCCCN,-2.75
Nc1ccc2cc(ccc2c1)[S](O)(=O)=O,-3.2696160575
CCCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.59
NCc1ccncc1,0.966
Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-2.7592
Cc1cccc(NC(=O)c2ccccc2C(O)=O)c1,-2.407
[Co],-5.1171460358
COC1=C2CCCC3CN(C(=N)N)CC(=C23)C=C1,-1.22
CC(=O)N1CCN(CC1)c2ccc(O)cc2,-1.817914488
CC(C)OC1=CC=C(C=C1)C(=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-4.3
O=C(NC(=O)c1cccnc1)Nc2ccccc2,-3.3825
NCCCCC(NC(=O)c1ccccc1)C(O)=O,-2.2845
[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,-2.63
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,-2.8
CC,-2.6913820060000004
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-4.41
COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)C(=O)Nc6ccccc6,-8.4790833317
COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4C)C(=O)Nc5ccccc5,-7.7520707385
c1ccc2cc3c(ccc4ccccc34)cc2c1,-7.3854
CN(CC(=O)NC1=NN=C(S1)[S](N)(=O)=O)C(N)=N,-1.14
CCCCNC(=O)[N]1C(=NC2=C1C=CC=C2)NC(=O)OC,-4.86
C[Si](C)C,-0.5634276852000001
BrC1=CNC(=O)NC1=O,-2.3698
COc2ccc(CC1NCC(O)C1OC(C)=O)cc2,-1.61
OC(=O)c1cc(Cl)cc(Cl)c1,-3.1137
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.1852587653
O=C(OC)C=C,-0.22
CCCCCCCCCOC(=O)c1ccc(N)cc1,-6.0
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.5622
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19
Oc1ccc(Br)cc1Br,-2.1225
ON(c1ccccc1)C(=O)c2ccccc2I,-3.5304
CC(C)C1CCC(C)CC1OCC(O)CO,-2.0063585886
CCCSC(=O)N(CCC)CCC,-3.3
CN1C(=O)C=C2c3ccccc3C(=O)c4c(Br)ccc1c24,-6.6804453214
OC(=O)[C@H]1CC[C@@H]([Se][Se]1)C(O)=O,-2.1053
CCN(CC)S(=O)N(CC)CC,-1.28
CCCCCC(=O)NNC(=O)C1=CC=NC=C1,-1.24
CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.41
CN(C)CCNC(=O)NC1CCCCC1,-0.66
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.3465
CCCCOCC(C)OCC(C)O,-0.6530596225
CC1CCCC(O)(C(C)C)C1,-0.24
Cc1c[nH]c2ccccc12,-2.4206
CC(=O)CC(=O)Nc1ccccc1Cl,-2.4065360765
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,0.4656
O=C(C1CC1)N(O)C1CCCCC1,-2.04
CCCCOCC,-1.5499606595
c1ccccc1c2ccc(Cl)cc2,-5.2
C[Si](O[Si](C)(C)C)O[Si](C)(C)C,-7.0443456956
Clc1ccc(cc1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.6505
OC1CCN2C(=O)C3=C(C=CC=C3)N=C12,-2.1
CN[C@@H](C)[C@H](O)c1ccccc1,-0.4147
NCCO,1.2140725315
CN(C)CC\C=C1\c2ccccc2CCc2ccccc12,-4.55
CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2.88
OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-0.85
BrC1=CN=CNC1=O,-0.4471
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=CC=C5)C#C,-7.75
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-6.0
[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,-2.813
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5,-3.32
ClCC[S](=O)(=O)CC[S](=O)(=O)CCCl,-1.4486
OCC1OCOC2COCOC12,-0.62
CCCOc1ccc(cc1N)[N+]([O-])=O,-3.1592
CC(C)C1CCCCC1,-5.3116265943
CCC(C)(CCC(C)C)C(=O)OCC1CO1,-3.5134687407
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-6.2196
NCCC1=CC(=C(O)C=C1)O,0.12
Oc1ccc(Cc2ccccc2)cc1,-3.4009
COC(=O)\C=C(/C)O[P](=O)(OC)OC,0.4276
OC(=O)CCl,0.9277
OC1CNC(C1)C(O)=O,0.4399221153
CNC1=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=CC(NS(C)(=O)=O)=C1,-2.94
CC(=O)NC1=CC=CC(=C1)O,-1.06
CC1CC2C3CCC(O)(C(C)=O)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.1
C1=CC2=C(C=C1)N=C3C=CC=CC3=N2,-3.7
[Cr],-10.0169999307
O[C@@H](CNc1ccccc1)C[S]([O-])(=O)=O,0.1187844902
CC1CCC2(C)C(=CCCC2(C)C1OC=O)C,-5.0311421132
NC1=C(C(=O)OCC=CC2=CC=CC=C2)C=CC=C1,-6.04
CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,-3.48
CN=C(NCC1CCOC1)N[N+]([O-])=O,-0.5694147178
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,-1.3430000000000002
CC[S](=O)(=O)N[S](=O)(=O)CC,0.5413
NCCN1CCNCC1,-0.1112860428999999
CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,-3.7064
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.9505
O=C1NC(=O)c2nccnc2N1,-2.1183
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.6137
CCNc1nc(Cl)nc(n1)N(CC)CC,-4.0601
CCN(CC)C(=O)OC,-0.2918
CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,-0.3315
NC(=O)OC1(CCCCC1)C#C,-1.8253
Oc1cc2ccccc2cc1O,-2.7377
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C=C1Cl,-7.83
OC(=O)CCCCCCC(O)=O,-1.1673
CCOC(=O)c1ccc(OC)c(OC)c1C([O-])=O,-2.253
CC(C)(C)c1ccccc1O,-2.1899589144
CN(CCOC(=O)c1ccccc1)C(C)=O,-0.8494
CNC(=O)N(C)c1sc(nn1)C(F)(F)F,-2.0584
O=C(O)CSC(CC(=O)O)C1=CC=CC=C1,-1.55
CN(C)C1CSSC1,-1.873
[Re],-0.4755079565
CC(Cl)C(Cl)Cl,-1.8898
[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,-2.669
ClC1=CC(=C(C=C1)C2=CC=C(Cl)C=C2Cl)Cl,-6.51
NC1=NC2=C(N=CC(=O)N2)C(=O)N1,-4.55
CC(O)CCOCCC(C)O,0.7899
CN(C)c1ccc(cc1)C(=O)c2ccc(cc2)N(C)C,-2.8267
CC(CCCC(C)(C)O)C=C,-2.2212072407
CC(C)C1OC2(CCCC2)OCC1(C)C,-3.5242437705
CC1OCCO1,0.8789
C1=CC=C(C2=NC3N=CN=CC3=N2)C=C1,-3.07
COCCCl,-0.0725
CCC(CC)COC(C)=O,-1.3528
CC(Cl)CCl,-1.6216647134
Cl[S](=O)(=O)c1ccccc1,-1.88532188
CC(C)CCOC(=O)c1ccccc1O,-3.1572
Oc1ccc(O)cc1,-0.1967366109
Clc1ccc2N(C3CC[NH2+]CC3)C(=O)Nc2c1,-2.6630758608
CCF,-1.3477
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.382029914199999
CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3,-3.72
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.9003349932
CCC(C)OC(=O)Nc1cccc(Cl)c1,-3.1727
COc1c(Cl)c(Cl)cc(Cl)c1Cl,-5.1307
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19
CCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-2.92
O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)C3=C1C=CC=C3,-6.33
CC1=C2C=CC3=C(C=CC=C3)C2=CC4=CC=C(Cl)C=C14,-7.44
CN(C)CCCN,0.9906298514
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,-2.8923562141000003
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.0710180803
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,-2.91
CCCCOC(=O)C1(O)c2ccccc2c3ccccc13,-3.8885
CCCCCCCC[Si](OCC)(OCC)OCC,-6.327740788400001
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCCCN1,-1.9
CCCCCCC1(CC)C(=O)NC(=S)NC1=O,-4.08
Oc1ccc(cc1)[S](O)(=O)=O,0.7590091939
COc1cc2nccnc2c(N)c1OC,-1.7102
COC(=O)C1(CC1)[S](=O)(=O)c2ccccc2,-2.2601
CC(C(=O)O)N(CCC#N)CCC#N,-0.17
CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.6301
CN1C(=O)N=CC2=C1NC(=O)N2,-0.794
ClCCO[P](=O)(OCCCl)OCCCl,-1.6105
CCC[NH2+]CC,1.0546594571
ClC(Br)C(Cl)Br,-2.5644
CCOC(=O)Cc1ccccc1,-2.1362024863
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(S2)C=C(Cl)C=C3)C=C1,-5.67
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805
CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,-4.875700653
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905
N#CCC=CC,-0.96
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.5743
CCCCOC(=O)CSCSCC(=O)OCCCC,-4.3430778582
CCN,1.346
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)CC(=O)[C@H]13,-0.265
CC(C)(C)CC(C)(C)c1cc(Cc2cc(cc(n3nc4ccccc4n3)c2O)C(C)(C)CC(C)(C)C)c(O)c(c1)n5nc6ccccc6n5,-7.973715535399999
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,-1.3469
CCCCCCCCCCCC1=NCCN1CCO,-3.8986556211
CCCS[P](=O)(OCC)SCCC,-2.5094
Cc1ccccc1OP(Oc2ccccc2C)Oc3ccccc3C,-7.779843060399999
CCOC1=CC=C(NC(C)=O)C=C1,-2.3
CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.41
CCBr,-1.086
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)CN,-1.98
CCSCC,-1.4680248268
ClC1=CC(=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1)Cl,-8.42
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn2cncn2,-3.932
Clc1cccc(c1)c2cc(Cl)ccc2Cl,-6.0077
COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCOC(=O)CN3CCOCC3,-4.3
CN=C(NC)N1CC2=CC=CC3=CC=CC(=C32)C1,-1.15
Clc1c(Cl)c(Br)c2C3=NC(=Nc4n5[Cu]N6C(=N3)c7c(Cl)c(Br)c(Cl)c(Br)c7C6=NC8=NC(=Nc5c9c(Br)c(Cl)c(Br)c(Cl)c49)c%10c(Cl)c(Cl)c(Br)c(Cl)c8%10)c2c1Cl,-9.1442341106
CCCc1ncnc2c(O)cccc12,-2.9206
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.8603775493
C[N]1C=NC2=C1C(=NC(=O)N2)NCCO,0.08
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633
CCCCCC(=O)CC,-1.693
CCCC(O)C#C,-0.4121
CCO[P](=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.1939
CCC(=O)OC1C=CC2C3CCC(C3)C12,-3.5585927938
OC(=O)Cc1ccc(O)cc1,-0.3990804112
CCCCC(C)CC,-5.1591
NC(CO)CO,0.9744271172
CCO[P](=S)(OCC)SCCSCC,-4.2262
CCC(C)(O)C(C)C,-0.8504
O=C1CCC(=O)O1,-0.2016662739
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934
ClC1=C(Cl)C(Cl)(C2(Cl)Cl)C3CC=CC3C12Cl,-5.64
Cc1cccc2c1Cc3ccccc23,-5.2184
FC1=CC=C(C=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=C(F)C=CC=C4,-8.4
CC1=CC2=C(C=C1)S(=O)(=O)C=C2,-2.65
NC(N)=NCC[S](O)(=O)=O,-0.6321
c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1,-8.2405
OB(O)c1ccc(C=O)cc1,-2.2673846672
CC(C)N(CCO)C(C)C,-1.0829
CCCCCCCC[S](=O)(=O)N[S](=O)(=O)CCCCCCCC,-3.9145
O[S](=O)(=O)C1=NC=C[NH]1,-0.3
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.2929
CCCOC(C)OCCc1ccccc1,-3.3841929036
CC(C)CC(C)(O)C#C,-1.0365979243
CCCCOCOCCCC,-2.8068769998
CCCCCCCCCl,-5.1722437893
O=[Zr]=O,-6.350325563999999
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,-7.2429
CC(=O)C(\C)=C/C1C(=CCCC1(C)C)C,-3.9923409786
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.2676
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.5668107327
CNC(=O)N(C)c1sc(nn1)C(C)(C)C,-1.997
FC(F)(Cl)C(F)(Cl)Cl,-3.0423
ClC1=CC(=C(Cl)C(=C1)Cl)OC2=CC=C(Cl)C(=C2)Cl,-7.83
CCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.3
OCCCCOC(=O)C=C,0.8411251015000001
ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-6.06
Cc1cc(C)nc(N\N=C(\C)c2ccccc2C)n1,-3.1959
O=C1N=CNc2nccnc12,-1.4716
CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.979936668500001
COC1=C2OC=CC2=C(CN)C2=C1OC(=O)C=C2,-0.9
CCCCOC(=O)C(C)=C,-2.5443674546
CC1C(CC2CC1C2(C)C)C=O,-3.5580403929
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-7.34
